,date,name,point
2996,2018-02-10,신과함께-죄와 벌,8.01
2997,2018-02-10,수면의 과학,7.96
2998,2018-02-10,블레이드 러너 2049,7.95
2999,2018-02-10,조선명탐정: 흡혈괴마의 비밀,7.94
3000,2018-02-10,예수는 역사다,7.69
3001,2018-02-10,인시디어스4: 라스트 키,7.28
3002,2018-02-10,염력,5.15
3003,2018-02-11,원더,9.42
3004,2018-02-11,위대한 쇼맨,9.39
3005,2018-02-11,타이타닉,9.28
3006,2018-02-11,1987,9.27
3007,2018-02-11,마지막 황제,9.22
3008,2018-02-11,킹 오브 프리즘 한국어판,9.22
3009,2018-02-11,비밥바룰라,9.21
3010,2018-02-11,코코,9.2
3011,2018-02-11,러빙 빈센트,9.19
3012,2018-02-11,다키스트 아워,9.19
3013,2018-02-11,내 사랑,9.17
3014,2018-02-11,뽀로로 극장판 공룡섬 대모험,9.17
3015,2018-02-11,그것만이 내 세상,8.96
3016,2018-02-11,페르디난드,8.92
3017,2018-02-11,매디슨 카운티의 다리,8.91
3018,2018-02-11,1급기밀,8.89
3019,2018-02-11,12 솔져스,8.88
3020,2018-02-11,극장판 포켓몬스터 너로 정했다!,8.86
3021,2018-02-11,꿈의 제인,8.65
3022,2018-02-11,라라랜드,8.6
3023,2018-02-11,커뮤터,8.45
3024,2018-02-11,강철비,8.39
3025,2018-02-11,패터슨,8.3
3026,2018-02-11,진주 귀걸이를 한 소녀,8.1
3027,2018-02-11,메이즈 러너: 데스 큐어,8.09
3028,2018-02-11,세 번째 살인,8.06
3029,2018-02-11,너의 췌장을 먹고 싶어,8.02
3030,2018-02-11,신과함께-죄와 벌,8.01
3031,2018-02-11,수면의 과학,7.96
3032,2018-02-11,블레이드 러너 2049,7.95
3033,2018-02-11,조선명탐정: 흡혈괴마의 비밀,7.72
3034,2018-02-11,인시디어스4: 라스트 키,7.23
3035,2018-02-11,염력,5.15
3036,2018-02-12,원더,9.41
3037,2018-02-12,위대한 쇼맨,9.39
3038,2018-02-12,굿 윌 헌팅,9.33
3039,2018-02-12,타이타닉,9.29
3040,2018-02-12,1987,9.27
3041,2018-02-12,마지막 황제,9.22
3042,2018-02-12,킹 오브 프리즘 한국어판,9.22
3043,2018-02-12,코코,9.2
3044,2018-02-12,비밥바룰라,9.2
3045,2018-02-12,다키스트 아워,9.2
3046,2018-02-12,러빙 빈센트,9.19
3047,2018-02-12,내 사랑,9.17
3048,2018-02-12,뽀로로 극장판 공룡섬 대모험,9.17
3049,2018-02-12,패딩턴 2,9.12
3050,2018-02-12,그것만이 내 세상,8.96
3051,2018-02-12,페르디난드,8.92
3052,2018-02-12,매디슨 카운티의 다리,8.91
3053,2018-02-12,1급기밀,8.88
3054,2018-02-12,극장판 포켓몬스터 너로 정했다!,8.86
3055,2018-02-12,12 솔져스,8.85
3056,2018-02-12,라라랜드,8.6
3057,2018-02-12,커뮤터,8.45
3058,2018-02-12,강철비,8.39
3059,2018-02-12,패터슨,8.31
3060,2018-02-12,진주 귀걸이를 한 소녀,8.1
3061,2018-02-12,메이즈 러너: 데스 큐어,8.09
3062,2018-02-12,세 번째 살인,8.06
3063,2018-02-12,너의 췌장을 먹고 싶어,8.02
3064,2018-02-12,신과함께-죄와 벌,8.0
3065,2018-02-12,수면의 과학,7.96
3066,2018-02-12,블레이드 러너 2049,7.95
3067,2018-02-12,조선명탐정: 흡혈괴마의 비밀,7.65
3068,2018-02-12,인시디어스4: 라스트 키,7.23
3069,2018-02-12,염력,5.14
3070,2018-02-13,원더,9.41
3071,2018-02-13,위대한 쇼맨,9.39
3072,2018-02-13,굿 윌 헌팅,9.33
3073,2018-02-13,타이타닉,9.29
3074,2018-02-13,1987,9.27
3075,2018-02-13,마지막 황제,9.22
3076,2018-02-13,킹 오브 프리즘 한국어판,9.22
3077,2018-02-13,다키스트 아워,9.21
3078,2018-02-13,코코,9.2
3079,2018-02-13,러빙 빈센트,9.19
3080,2018-02-13,비밥바룰라,9.18
3081,2018-02-13,내 사랑,9.17
3082,2018-02-13,뽀로로 극장판 공룡섬 대모험,9.17
3083,2018-02-13,패딩턴 2,9.15
3084,2018-02-13,그것만이 내 세상,8.96
3085,2018-02-13,페르디난드,8.92
3086,2018-02-13,매디슨 카운티의 다리,8.91
3087,2018-02-13,극장판 포켓몬스터 너로 정했다!,8.86
3088,2018-02-13,1급기밀,8.86
3089,2018-02-13,12 솔져스,8.85
3090,2018-02-13,라라랜드,8.6
3091,2018-02-13,커뮤터,8.45
3092,2018-02-13,강철비,8.39
3093,2018-02-13,패터슨,8.31
3094,2018-02-13,진주 귀걸이를 한 소녀,8.11
3095,2018-02-13,메이즈 러너: 데스 큐어,8.09
3096,2018-02-13,세 번째 살인,8.06
3097,2018-02-13,너의 췌장을 먹고 싶어,8.02
3098,2018-02-13,신과함께-죄와 벌,8.0
3099,2018-02-13,수면의 과학,7.96
3100,2018-02-13,블레이드 러너 2049,7.95
3101,2018-02-13,조선명탐정: 흡혈괴마의 비밀,7.59
3102,2018-02-13,인시디어스4: 라스트 키,7.2
3103,2018-02-13,염력,5.13
3104,2018-02-14,원더,9.4
3105,2018-02-14,위대한 쇼맨,9.39
3106,2018-02-14,굿 윌 헌팅,9.33
3107,2018-02-14,타이타닉,9.29
3108,2018-02-14,1987,9.26
3109,2018-02-14,킹 오브 프리즘 한국어판,9.22
3110,2018-02-14,코코,9.2
3111,2018-02-14,다키스트 아워,9.2
3112,2018-02-14,러빙 빈센트,9.19
3113,2018-02-14,내 사랑,9.17
3114,2018-02-14,뽀로로 극장판 공룡섬 대모험,9.17
3115,2018-02-14,패딩턴 2,9.16
3116,2018-02-14,비밥바룰라,9.14
3117,2018-02-14,그것만이 내 세상,8.96
3118,2018-02-14,페르디난드,8.92
3119,2018-02-14,매디슨 카운티의 다리,8.91
3120,2018-02-14,극장판 포켓몬스터 너로 정했다!,8.86
3121,2018-02-14,12 솔져스,8.84
3122,2018-02-14,1급기밀,8.78
3123,2018-02-14,라라랜드,8.6
3124,2018-02-14,커뮤터,8.45
3125,2018-02-14,패터슨,8.31
3126,2018-02-14,진주 귀걸이를 한 소녀,8.11
3127,2018-02-14,메이즈 러너: 데스 큐어,8.09
3128,2018-02-14,세 번째 살인,8.06
3129,2018-02-14,너의 췌장을 먹고 싶어,8.02
3130,2018-02-14,블랙 팬서,8.02
3131,2018-02-14,신과함께-죄와 벌,8.0
3132,2018-02-14,수면의 과학,7.96
3133,2018-02-14,블레이드 러너 2049,7.95
3134,2018-02-14,골든슬럼버,7.61
3135,2018-02-14,조선명탐정: 흡혈괴마의 비밀,7.51
3136,2018-02-14,인시디어스4: 라스트 키,7.16
3137,2018-02-14,염력,5.12
3138,2018-02-15,원더,9.4
3139,2018-02-15,위대한 쇼맨,9.39
3140,2018-02-15,굿 윌 헌팅,9.33
3141,2018-02-15,타이타닉,9.29
3142,2018-02-15,1987,9.26
3143,2018-02-15,킹 오브 프리즘 한국어판,9.22
3144,2018-02-15,다키스트 아워,9.21
3145,2018-02-15,코코,9.2
3146,2018-02-15,러빙 빈센트,9.19
3147,2018-02-15,패딩턴 2,9.18
3148,2018-02-15,내 사랑,9.17
3149,2018-02-15,뽀로로 극장판 공룡섬 대모험,9.17
3150,2018-02-15,비밥바룰라,9.12
3151,2018-02-15,그것만이 내 세상,8.96
3152,2018-02-15,페르디난드,8.92
3153,2018-02-15,매디슨 카운티의 다리,8.91
3154,2018-02-15,극장판 포켓몬스터 너로 정했다!,8.86
3155,2018-02-15,12 솔져스,8.84
3156,2018-02-15,1급기밀,8.75
3157,2018-02-15,블레이드 러너,8.73
3158,2018-02-15,라라랜드,8.6
3159,2018-02-15,패터슨,8.31
3160,2018-02-15,진주 귀걸이를 한 소녀,8.11
3161,2018-02-15,메이즈 러너: 데스 큐어,8.09
3162,2018-02-15,세 번째 살인,8.06
3163,2018-02-15,너의 췌장을 먹고 싶어,8.02
3164,2018-02-15,신과함께-죄와 벌,7.99
3165,2018-02-15,수면의 과학,7.96
3166,2018-02-15,블레이드 러너 2049,7.95
3167,2018-02-15,블랙 팬서,7.81
3168,2018-02-15,조선명탐정: 흡혈괴마의 비밀,7.44
3169,2018-02-15,인시디어스4: 라스트 키,7.14
3170,2018-02-15,골든슬럼버,6.81
3171,2018-02-15,흥부,6.58
3172,2018-02-15,염력,5.09
3173,2018-02-16,원더,9.4
3174,2018-02-16,위대한 쇼맨,9.39
3175,2018-02-16,굿 윌 헌팅,9.33
3176,2018-02-16,타이타닉,9.29
3177,2018-02-16,1987,9.26
3178,2018-02-16,킹 오브 프리즘 한국어판,9.22
3179,2018-02-16,다키스트 아워,9.21
3180,2018-02-16,코코,9.2
3181,2018-02-16,패딩턴 2,9.2
3182,2018-02-16,러빙 빈센트,9.19
3183,2018-02-16,내 사랑,9.17
3184,2018-02-16,뽀로로 극장판 공룡섬 대모험,9.17
3185,2018-02-16,비밥바룰라,9.11
3186,2018-02-16,그것만이 내 세상,8.96
3187,2018-02-16,페르디난드,8.92
3188,2018-02-16,매디슨 카운티의 다리,8.91
3189,2018-02-16,극장판 포켓몬스터 너로 정했다!,8.86
3190,2018-02-16,12 솔져스,8.83
3191,2018-02-16,1급기밀,8.76
3192,2018-02-16,블레이드 러너,8.73
3193,2018-02-16,라라랜드,8.6
3194,2018-02-16,패터슨,8.31
3195,2018-02-16,진주 귀걸이를 한 소녀,8.1
3196,2018-02-16,메이즈 러너: 데스 큐어,8.09
3197,2018-02-16,세 번째 살인,8.06
3198,2018-02-16,너의 췌장을 먹고 싶어,8.03
3199,2018-02-16,신과함께-죄와 벌,7.98
3200,2018-02-16,수면의 과학,7.96
3201,2018-02-16,블레이드 러너 2049,7.96
3202,2018-02-16,블랙 팬서,7.8
3203,2018-02-16,조선명탐정: 흡혈괴마의 비밀,7.35
3204,2018-02-16,인시디어스4: 라스트 키,7.13
3205,2018-02-16,골든슬럼버,6.39
3206,2018-02-16,흥부,5.99
3207,2018-02-16,염력,5.09
3208,2018-02-17,원더,9.4
3209,2018-02-17,위대한 쇼맨,9.39
3210,2018-02-17,굿 윌 헌팅,9.33
3211,2018-02-17,타이타닉,9.29
3212,2018-02-17,1987,9.26
3213,2018-02-17,다키스트 아워,9.23
3214,2018-02-17,킹 오브 프리즘 한국어판,9.22
3215,2018-02-17,코코,9.21
3216,2018-02-17,러빙 빈센트,9.19
3217,2018-02-17,패딩턴 2,9.19
3218,2018-02-17,내 사랑,9.17
3219,2018-02-17,뽀로로 극장판 공룡섬 대모험,9.17
3220,2018-02-17,비밥바룰라,9.1
3221,2018-02-17,그것만이 내 세상,8.96
3222,2018-02-17,페르디난드,8.91
3223,2018-02-17,매디슨 카운티의 다리,8.91
3224,2018-02-17,극장판 포켓몬스터 너로 정했다!,8.86
3225,2018-02-17,12 솔져스,8.83
3226,2018-02-17,1급기밀,8.77
3227,2018-02-17,블레이드 러너,8.73
3228,2018-02-17,라라랜드,8.6
3229,2018-02-17,B급 며느리,8.52
3230,2018-02-17,패터슨,8.31
3231,2018-02-17,진주 귀걸이를 한 소녀,8.1
3232,2018-02-17,메이즈 러너: 데스 큐어,8.08
3233,2018-02-17,세 번째 살인,8.06
3234,2018-02-17,너의 췌장을 먹고 싶어,8.03
3235,2018-02-17,신과함께-죄와 벌,7.97
3236,2018-02-17,수면의 과학,7.96
3237,2018-02-17,블레이드 러너 2049,7.95
3238,2018-02-17,블랙 팬서,7.67
3239,2018-02-17,조선명탐정: 흡혈괴마의 비밀,7.27
3240,2018-02-17,인시디어스4: 라스트 키,7.06
3241,2018-02-17,골든슬럼버,6.14
3242,2018-02-17,흥부,5.69
3243,2018-02-17,염력,5.08
3244,2018-02-18,원더,9.4
3245,2018-02-18,위대한 쇼맨,9.39
3246,2018-02-18,굿 윌 헌팅,9.33
3247,2018-02-18,타이타닉,9.29
3248,2018-02-18,1987,9.26
3249,2018-02-18,다키스트 아워,9.23
3250,2018-02-18,킹 오브 프리즘 한국어판,9.22
3251,2018-02-18,코코,9.21
3252,2018-02-18,러빙 빈센트,9.19
3253,2018-02-18,내 사랑,9.17
3254,2018-02-18,뽀로로 극장판 공룡섬 대모험,9.17
3255,2018-02-18,패딩턴 2,9.17
3256,2018-02-18,비밥바룰라,9.09
3257,2018-02-18,그것만이 내 세상,8.96
3258,2018-02-18,페르디난드,8.91
3259,2018-02-18,매디슨 카운티의 다리,8.91
3260,2018-02-18,극장판 포켓몬스터 너로 정했다!,8.86
3261,2018-02-18,12 솔져스,8.83
3262,2018-02-18,1급기밀,8.79
3263,2018-02-18,블레이드 러너,8.73
3264,2018-02-18,라라랜드,8.6
3265,2018-02-18,B급 며느리,8.53
3266,2018-02-18,올 더 머니,8.32
3267,2018-02-18,패터슨,8.31
3268,2018-02-18,진주 귀걸이를 한 소녀,8.11
3269,2018-02-18,메이즈 러너: 데스 큐어,8.08
3270,2018-02-18,세 번째 살인,8.06
3271,2018-02-18,수면의 과학,7.96
3272,2018-02-18,신과함께-죄와 벌,7.96
3273,2018-02-18,블레이드 러너 2049,7.95
3274,2018-02-18,블랙 팬서,7.56
3275,2018-02-18,조선명탐정: 흡혈괴마의 비밀,7.22
3276,2018-02-18,인시디어스4: 라스트 키,7.04
3277,2018-02-18,골든슬럼버,6.1
3278,2018-02-18,흥부,5.52
3279,2018-02-18,염력,5.08
3280,2018-02-19,원더,9.39
3281,2018-02-19,위대한 쇼맨,9.39
3282,2018-02-19,굿 윌 헌팅,9.33
3283,2018-02-19,타이타닉,9.29
3284,2018-02-19,1987,9.26
3285,2018-02-19,다키스트 아워,9.22
3286,2018-02-19,킹 오브 프리즘 한국어판,9.21
3287,2018-02-19,코코,9.21
3288,2018-02-19,러빙 빈센트,9.19
3289,2018-02-19,내 사랑,9.17
3290,2018-02-19,뽀로로 극장판 공룡섬 대모험,9.17
3291,2018-02-19,패딩턴 2,9.17
3292,2018-02-19,비밥바룰라,9.09
3293,2018-02-19,그것만이 내 세상,8.96
3294,2018-02-19,페르디난드,8.92
3295,2018-02-19,매디슨 카운티의 다리,8.91
3296,2018-02-19,12 솔져스,8.84
3297,2018-02-19,1급기밀,8.81
3298,2018-02-19,스테이션 7,8.75
3299,2018-02-19,블레이드 러너,8.73
3300,2018-02-19,무간도 2 - 혼돈의 시대,8.67
3301,2018-02-19,라라랜드,8.6
3302,2018-02-19,B급 며느리,8.56
3303,2018-02-19,강철비,8.38
3304,2018-02-19,패터슨,8.31
3305,2018-02-19,올 더 머니,8.31
3306,2018-02-19,진주 귀걸이를 한 소녀,8.1
3307,2018-02-19,메이즈 러너: 데스 큐어,8.08
3308,2018-02-19,세 번째 살인,8.05
3309,2018-02-19,수면의 과학,7.96
3310,2018-02-19,신과함께-죄와 벌,7.95
3311,2018-02-19,블랙 팬서,7.52
3312,2018-02-19,조선명탐정: 흡혈괴마의 비밀,7.17
3313,2018-02-19,인시디어스4: 라스트 키,7.03
3314,2018-02-19,불한당: 나쁜 놈들의 세상,6.05
3315,2018-02-19,골든슬럼버,6.01
3316,2018-02-19,흥부,5.45
3317,2018-02-19,염력,5.08
3318,2018-02-20,젝스키스 에이틴,9.54
3319,2018-02-20,원더,9.4
3320,2018-02-20,위대한 쇼맨,9.39
3321,2018-02-20,굿 윌 헌팅,9.33
3322,2018-02-20,타이타닉,9.29
3323,2018-02-20,1987,9.26
3324,2018-02-20,마지막 황제,9.22
3325,2018-02-20,다키스트 아워,9.22
3326,2018-02-20,킹 오브 프리즘 한국어판,9.21
3327,2018-02-20,코코,9.21
3328,2018-02-20,러빙 빈센트,9.2
3329,2018-02-20,패딩턴 2,9.18
3330,2018-02-20,내 사랑,9.17
3331,2018-02-20,무간도,9.1
3332,2018-02-20,비밥바룰라,9.09
3333,2018-02-20,그것만이 내 세상,8.96
3334,2018-02-20,페르디난드,8.92
3335,2018-02-20,12 솔져스,8.84
3336,2018-02-20,1급기밀,8.83
3337,2018-02-20,스테이션 7,8.75
3338,2018-02-20,블레이드 러너,8.73
3339,2018-02-20,맨체스터 바이 더 씨,8.7
3340,2018-02-20,무간도 2 - 혼돈의 시대,8.67
3341,2018-02-20,명탐정 코난 : 감벽의 관,8.63
3342,2018-02-20,라라랜드,8.6
3343,2018-02-20,B급 며느리,8.56
3344,2018-02-20,강철비,8.38
3345,2018-02-20,패터슨,8.31
3346,2018-02-20,올 더 머니,8.31
3347,2018-02-20,우리의 20세기,8.25
3348,2018-02-20,진주 귀걸이를 한 소녀,8.1
3349,2018-02-20,메이즈 러너: 데스 큐어,8.08
3350,2018-02-20,문라이트,8.08
3351,2018-02-20,세 번째 살인,8.05
3352,2018-02-20,수면의 과학,7.95
3353,2018-02-20,신과함께-죄와 벌,7.95
3354,2018-02-20,블랙 팬서,7.53
3355,2018-02-20,조선명탐정: 흡혈괴마의 비밀,7.14
3356,2018-02-20,인시디어스4: 라스트 키,7.04
3357,2018-02-20,불한당: 나쁜 놈들의 세상,6.05
3358,2018-02-20,골든슬럼버,5.96
3359,2018-02-20,흥부,5.4
3360,2018-02-20,염력,5.08
3361,2018-02-21,원더,9.4
3362,2018-02-21,위대한 쇼맨,9.39
3363,2018-02-21,젝스키스 에이틴,9.34
3364,2018-02-21,굿 윌 헌팅,9.33
3365,2018-02-21,타이타닉,9.29
3366,2018-02-21,1987,9.26
3367,2018-02-21,"서서평, 천천히 평온하게",9.22
3368,2018-02-21,마지막 황제,9.22
3369,2018-02-21,다키스트 아워,9.22
3370,2018-02-21,코코,9.21
3371,2018-02-21,킹 오브 프리즘 한국어판,9.21
3372,2018-02-21,러빙 빈센트,9.2
3373,2018-02-21,패딩턴 2,9.17
3374,2018-02-21,내 사랑,9.17
3375,2018-02-21,무간도,9.1
3376,2018-02-21,비밥바룰라,9.09
3377,2018-02-21,불멸의 연인,9.0
3378,2018-02-21,그것만이 내 세상,8.96
3379,2018-02-21,페르디난드,8.92
3380,2018-02-21,12 솔져스,8.84
3381,2018-02-21,1급기밀,8.82
3382,2018-02-21,블레이드 러너,8.73
3383,2018-02-21,맨체스터 바이 더 씨,8.7
3384,2018-02-21,무간도 2 - 혼돈의 시대,8.67
3385,2018-02-21,라라랜드,8.6
3386,2018-02-21,명탐정 코난 : 감벽의 관,8.56
3387,2018-02-21,B급 며느리,8.54
3388,2018-02-21,커뮤터,8.39
3389,2018-02-21,강철비,8.38
3390,2018-02-21,패터슨,8.32
3391,2018-02-21,올 더 머니,8.31
3392,2018-02-21,우리의 20세기,8.25
3393,2018-02-21,진주 귀걸이를 한 소녀,8.1
3394,2018-02-21,문라이트,8.09
3395,2018-02-21,메이즈 러너: 데스 큐어,8.08
3396,2018-02-21,세 번째 살인,8.05
3397,2018-02-21,수면의 과학,7.95
3398,2018-02-21,신과함께-죄와 벌,7.94
3399,2018-02-21,블랙 팬서,7.54
3400,2018-02-21,조선명탐정: 흡혈괴마의 비밀,7.12
3401,2018-02-21,아가씨,7.09
3402,2018-02-21,인시디어스4: 라스트 키,7.03
3403,2018-02-21,불한당: 나쁜 놈들의 세상,6.06
3404,2018-02-21,골든슬럼버,5.92
3405,2018-02-21,흥부,5.39
3406,2018-02-21,염력,5.08
3407,2018-02-22,원더,9.4
3408,2018-02-22,위대한 쇼맨,9.39
3409,2018-02-22,굿 윌 헌팅,9.33
3410,2018-02-22,타이타닉,9.29
3411,2018-02-22,젝스키스 에이틴,9.29
3412,2018-02-22,1987,9.26
3413,2018-02-22,마지막 황제,9.22
3414,2018-02-22,코코,9.21
3415,2018-02-22,킹 오브 프리즘 한국어판,9.21
3416,2018-02-22,러빙 빈센트,9.19
3417,2018-02-22,다키스트 아워,9.19
3418,2018-02-22,패딩턴 2,9.18
3419,2018-02-22,내 사랑,9.17
3420,2018-02-22,무간도,9.1
3421,2018-02-22,비밥바룰라,9.09
3422,2018-02-22,불멸의 연인,9.0
3423,2018-02-22,그것만이 내 세상,8.95
3424,2018-02-22,페르디난드,8.92
3425,2018-02-22,12 솔져스,8.84
3426,2018-02-22,1급기밀,8.81
3427,2018-02-22,블레이드 러너,8.73
3428,2018-02-22,맨체스터 바이 더 씨,8.7
3429,2018-02-22,무간도 2 - 혼돈의 시대,8.67
3430,2018-02-22,라라랜드,8.6
3431,2018-02-22,명탐정 코난 : 감벽의 관,8.55
3432,2018-02-22,B급 며느리,8.53
3433,2018-02-22,커뮤터,8.39
3434,2018-02-22,강철비,8.38
3435,2018-02-22,패터슨,8.32
3436,2018-02-22,올 더 머니,8.3
3437,2018-02-22,우리의 20세기,8.25
3438,2018-02-22,진주 귀걸이를 한 소녀,8.1
3439,2018-02-22,문라이트,8.09
3440,2018-02-22,세 번째 살인,8.05
3441,2018-02-22,수면의 과학,7.95
3442,2018-02-22,신과함께-죄와 벌,7.94
3443,2018-02-22,블랙 팬서,7.54
3444,2018-02-22,골든 슬럼버,7.36
3445,2018-02-22,조선명탐정: 흡혈괴마의 비밀,7.1
3446,2018-02-22,아가씨,7.09
3447,2018-02-22,인시디어스4: 라스트 키,7.04
3448,2018-02-22,불한당: 나쁜 놈들의 세상,6.06
3449,2018-02-22,골든슬럼버,5.89
3450,2018-02-22,흥부,5.2
3451,2018-02-22,염력,5.08
3452,2018-02-23,원더,9.4
3453,2018-02-23,위대한 쇼맨,9.39
3454,2018-02-23,굿 윌 헌팅,9.33
3455,2018-02-23,타이타닉,9.29
3456,2018-02-23,젝스키스 에이틴,9.29
3457,2018-02-23,1987,9.26
3458,2018-02-23,마지막 황제,9.22
3459,2018-02-23,셰이프 오브 워터: 사랑의 모양,9.21
3460,2018-02-23,킹 오브 프리즘 한국어판,9.21
3461,2018-02-23,코코,9.21
3462,2018-02-23,러빙 빈센트,9.19
3463,2018-02-23,다키스트 아워,9.19
3464,2018-02-23,패딩턴 2,9.18
3465,2018-02-23,내 사랑,9.17
3466,2018-02-23,무간도,9.1
3467,2018-02-23,비밥바룰라,9.09
3468,2018-02-23,불멸의 연인,9.0
3469,2018-02-23,그것만이 내 세상,8.95
3470,2018-02-23,페르디난드,8.92
3471,2018-02-23,12 솔져스,8.84
3472,2018-02-23,1급기밀,8.81
3473,2018-02-23,블레이드 러너,8.73
3474,2018-02-23,맨체스터 바이 더 씨,8.7
3475,2018-02-23,무간도 2 - 혼돈의 시대,8.67
3476,2018-02-23,월요일이 사라졌다,8.64
3477,2018-02-23,라라랜드,8.6
3478,2018-02-23,B급 며느리,8.52
3479,2018-02-23,명탐정 코난 : 감벽의 관,8.49
3480,2018-02-23,커뮤터,8.39
3481,2018-02-23,강철비,8.38
3482,2018-02-23,패터슨,8.32
3483,2018-02-23,올 더 머니,8.3
3484,2018-02-23,50가지 그림자: 해방,8.27
3485,2018-02-23,우리의 20세기,8.25
3486,2018-02-23,진주 귀걸이를 한 소녀,8.1
3487,2018-02-23,문라이트,8.09
3488,2018-02-23,세 번째 살인,8.05
3489,2018-02-23,수면의 과학,7.95
3490,2018-02-23,신과함께-죄와 벌,7.94
3491,2018-02-23,조선명탐정 : 사라진 놉의 딸,7.67
3492,2018-02-23,블랙 팬서,7.54
3493,2018-02-23,골든 슬럼버,7.36
3494,2018-02-23,아가씨,7.09
3495,2018-02-23,조선명탐정: 흡혈괴마의 비밀,7.05
3496,2018-02-23,인시디어스4: 라스트 키,7.03
3497,2018-02-23,불한당: 나쁜 놈들의 세상,6.06
3498,2018-02-23,골든슬럼버,5.85
3499,2018-02-23,염력,5.08
3500,2018-02-23,흥부,4.98
3501,2018-02-24,원더,9.39
3502,2018-02-24,위대한 쇼맨,9.39
3503,2018-02-24,굿 윌 헌팅,9.33
3504,2018-02-24,타이타닉,9.29
3505,2018-02-24,젝스키스 에이틴,9.29
3506,2018-02-24,1987,9.26
3507,2018-02-24,마지막 황제,9.22
3508,2018-02-24,코코,9.21
3509,2018-02-24,킹 오브 프리즘 한국어판,9.21
3510,2018-02-24,러빙 빈센트,9.19
3511,2018-02-24,패딩턴 2,9.19
3512,2018-02-24,다키스트 아워,9.17
3513,2018-02-24,내 사랑,9.17
3514,2018-02-24,무간도,9.1
3515,2018-02-24,비밥바룰라,9.09
3516,2018-02-24,셰이프 오브 워터: 사랑의 모양,9.04
3517,2018-02-24,불멸의 연인,9.0
3518,2018-02-24,그것만이 내 세상,8.95
3519,2018-02-24,페르디난드,8.92
3520,2018-02-24,12 솔져스,8.84
3521,2018-02-24,1급기밀,8.81
3522,2018-02-24,블레이드 러너,8.73
3523,2018-02-24,맨체스터 바이 더 씨,8.7
3524,2018-02-24,무간도 2 - 혼돈의 시대,8.67
3525,2018-02-24,월요일이 사라졌다,8.64
3526,2018-02-24,라라랜드,8.6
3527,2018-02-24,B급 며느리,8.51
3528,2018-02-24,명탐정 코난 : 감벽의 관,8.49
3529,2018-02-24,커뮤터,8.39
3530,2018-02-24,강철비,8.38
3531,2018-02-24,패터슨,8.32
3532,2018-02-24,올 더 머니,8.3
3533,2018-02-24,우리의 20세기,8.25
3534,2018-02-24,50가지 그림자: 해방,8.25
3535,2018-02-24,진주 귀걸이를 한 소녀,8.1
3536,2018-02-24,문라이트,8.09
3537,2018-02-24,세 번째 살인,8.05
3538,2018-02-24,수면의 과학,7.95
3539,2018-02-24,신과함께-죄와 벌,7.93
3540,2018-02-24,조선명탐정 : 사라진 놉의 딸,7.67
3541,2018-02-24,블랙 팬서,7.52
3542,2018-02-24,골든 슬럼버,7.36
3543,2018-02-24,아가씨,7.09
3544,2018-02-24,인시디어스4: 라스트 키,7.03
3545,2018-02-24,조선명탐정: 흡혈괴마의 비밀,7.03
3546,2018-02-24,불한당: 나쁜 놈들의 세상,6.06
3547,2018-02-24,골든슬럼버,5.83
3548,2018-02-24,염력,5.09
3549,2018-02-24,미옥,5.07
3550,2018-02-24,흥부,4.95
3551,2018-02-25,원더,9.39
3552,2018-02-25,위대한 쇼맨,9.39
3553,2018-02-25,굿 윌 헌팅,9.33
3554,2018-02-25,타이타닉,9.29
3555,2018-02-25,젝스키스 에이틴,9.29
3556,2018-02-25,1987,9.26
3557,2018-02-25,마지막 황제,9.22
3558,2018-02-25,코코,9.21
3559,2018-02-25,킹 오브 프리즘 한국어판,9.2
3560,2018-02-25,러빙 빈센트,9.19
3561,2018-02-25,패딩턴 2,9.19
3562,2018-02-25,다키스트 아워,9.17
3563,2018-02-25,내 사랑,9.17
3564,2018-02-25,비밥바룰라,9.11
3565,2018-02-25,무간도,9.1
3566,2018-02-25,불멸의 연인,9.0
3567,2018-02-25,그것만이 내 세상,8.96
3568,2018-02-25,셰이프 오브 워터: 사랑의 모양,8.92
3569,2018-02-25,페르디난드,8.92
3570,2018-02-25,12 솔져스,8.84
3571,2018-02-25,1급기밀,8.81
3572,2018-02-25,블레이드 러너,8.73
3573,2018-02-25,맨체스터 바이 더 씨,8.7
3574,2018-02-25,무간도 2 - 혼돈의 시대,8.67
3575,2018-02-25,라라랜드,8.6
3576,2018-02-25,월요일이 사라졌다,8.59
3577,2018-02-25,B급 며느리,8.53
3578,2018-02-25,명탐정 코난 : 감벽의 관,8.49
3579,2018-02-25,커뮤터,8.39
3580,2018-02-25,강철비,8.38
3581,2018-02-25,패터슨,8.32
3582,2018-02-25,올 더 머니,8.31
3583,2018-02-25,우리의 20세기,8.25
3584,2018-02-25,50가지 그림자: 해방,8.18
3585,2018-02-25,진주 귀걸이를 한 소녀,8.11
3586,2018-02-25,문라이트,8.09
3587,2018-02-25,세 번째 살인,8.05
3588,2018-02-25,수면의 과학,7.95
3589,2018-02-25,신과함께-죄와 벌,7.93
3590,2018-02-25,조선명탐정 : 사라진 놉의 딸,7.67
3591,2018-02-25,블랙 팬서,7.53
3592,2018-02-25,골든 슬럼버,7.36
3593,2018-02-25,아가씨,7.09
3594,2018-02-25,인시디어스4: 라스트 키,7.03
3595,2018-02-25,조선명탐정: 흡혈괴마의 비밀,7.0
